        Time                X1                X2                DX        Collision
 8420.000000   -4.30942912e-02    5.50571059e+01                 3 [ -4.30942912e-021.04858109e-080.00000000e+00 ]                 00
 8430.000000   -4.73731994e-02    5.51432451e+01                 3 [ -4.73731994e-026.87006010e-090.00000000e+00 ]                 00
 8440.000000   -3.53741989e-02    5.52271742e+01                 3 [ -3.53741989e-023.25291692e-090.00000000e+00 ]                 00
 8450.000000   -4.58902425e-02    5.53092157e+01                 3 [ -4.58902425e-02-1.24086251e-080.00000000e+00 ]                 00
 8460.000000   -1.50479982e-02    5.53897557e+01                 3 [ -1.50479982e-02-3.18427924e-090.00000000e+00 ]                 00
 8470.000000   -1.00306946e-02    5.54694486e+01                 3 [ -1.00306946e-023.03644593e-090.00000000e+00 ]                 00
 8480.000000    3.85704131e-03    5.55486358e+01                 3 [ 3.85704131e-033.44296726e-090.00000000e+00 ]                 00
 8490.000000   -1.33524228e-02    5.56277410e+01                 3 [ -1.33524228e-026.43438657e-090.00000000e+00 ]                 00
 8500.000000    7.80278111e-03    5.57068240e+01                 3 [ 7.80278111e-037.25512281e-090.00000000e+00 ]                 00
 8510.000000    9.81399341e-03    5.57863034e+01                 3 [ 9.81399341e-03-2.85956435e-090.00000000e+00 ]                 00
 8520.000000   -1.79290247e-04    5.58662951e+01                 3 [ -1.79290247e-04-9.94194080e-090.00000000e+00 ]                 00
 8530.000000   -6.01114618e-04    5.59464995e+01                 3 [ -6.01114618e-04-1.82075011e-090.00000000e+00 ]                 00
 8540.000000   -9.49580338e-03    5.60266001e+01                 3 [ -9.49580338e-032.40984193e-100.00000000e+00 ]                 00
 8550.000000   -1.69765288e-03    5.61062815e+01                 3 [ -1.69765288e-038.54296053e-090.00000000e+00 ]                 00
 8560.000000   -7.70802835e-03    5.61856852e+01                 3 [ -7.70802835e-03-2.21395290e-090.00000000e+00 ]                 00
 8570.000000   -7.05791803e-03    5.62646714e+01                 3 [ -7.05791803e-031.06418530e-090.00000000e+00 ]                 00
 8580.000000    1.65990010e-02    5.63434476e+01                 3 [ 1.65990010e-022.22316462e-090.00000000e+00 ]                 00
 8590.000000    1.85337731e-02    5.64226846e+01                 3 [ 1.85337731e-02-8.65217709e-090.00000000e+00 ]                 00
 8600.000000    4.73753628e-02    5.65030076e+01                 3 [ 4.73753628e-02-3.48245296e-090.00000000e+00 ]                 00
 8610.000000    4.99581736e-02    5.65852752e+01                 3 [ 4.99581736e-022.07573389e-090.00000000e+00 ]                 00
 8620.000000    6.09820931e-02    5.66701075e+01                 3 [ 6.09820931e-02-2.38879932e-080.00000000e+00 ]                 00
 8630.000000    5.19777183e-02    5.67580258e+01                 3 [ 5.19777183e-02-3.43426369e-100.00000000e+00 ]                 00
 8640.000000    5.93127821e-02    5.68488484e+01                 3 [ 5.93127821e-02-6.02383705e-100.00000000e+00 ]                 00
 8650.000000    5.99418092e-02    5.69427791e+01                 3 [ 5.99418092e-02-5.26170098e-100.00000000e+00 ]                 00
 8660.000000    5.36113675e-02    5.70398622e+01                 3 [ 5.36113675e-024.02626594e-090.00000000e+00 ]                 00
 8670.000000    3.77956053e-02    5.71397750e+01                 3 [ 3.77956053e-025.59577842e-090.00000000e+00 ]                 00
 8680.000000    3.62390368e-02    5.72419531e+01                 3 [ 3.62390368e-02-3.28050132e-090.00000000e+00 ]                 00
 8690.000000    2.12917512e-02    5.73460196e+01                 3 [ 2.12917512e-021.64311066e-090.00000000e+00 ]                 00
 8700.000000    2.83986695e-02    5.74515932e+01                 3 [ 2.83986695e-023.51004381e-080.00000000e+00 ]                 00
 8710.000000    1.95497792e-02    5.75585708e+01                 3 [ 1.95497792e-021.08008776e-090.00000000e+00 ]                 00
 8720.000000    5.99323365e-03    5.76664205e+01                 3 [ 5.99323365e-032.16821458e-080.00000000e+00 ]                 00
 8730.000000    1.20633549e-02    5.77747955e+01                 3 [ 1.20633549e-023.28200421e-090.00000000e+00 ]                 00
 8740.000000    1.40424961e-02    5.78838438e+01                 3 [ 1.40424961e-022.55062291e-080.00000000e+00 ]                 00
 8750.000000    7.27392358e-03    5.79935443e+01                 3 [ 7.27392358e-03-2.63375393e-090.00000000e+00 ]                 00
 8760.000000   -2.84753769e-03    5.81035667e+01                 3 [ -2.84753769e-031.61892118e-090.00000000e+00 ]                 00
 8770.000000   -1.15244606e-02    5.82134599e+01                 3 [ -1.15244606e-023.09422340e-090.00000000e+00 ]                 00
 8780.000000   -1.01899227e-02    5.83227963e+01                 3 [ -1.01899227e-021.63168878e-080.00000000e+00 ]                 00
 8790.000000   -3.71743341e-02    5.84313994e+01                 3 [ -3.71743341e-02-7.77374193e-090.00000000e+00 ]                 00
 8800.000000   -1.86674310e-02    5.85386809e+01                 3 [ -1.86674310e-022.19047902e-080.00000000e+00 ]                 00
 8810.000000   -8.99281233e-03    5.86445523e+01                 3 [ -8.99281233e-033.27566737e-080.00000000e+00 ]                 00
 8820.000000   -2.89454810e-02    5.87490078e+01                 3 [ -2.89454810e-02-3.18450558e-090.00000000e+00 ]                 00
 8830.000000   -1.84758291e-02    5.88518849e+01                 3 [ -1.84758291e-02-3.23084991e-090.00000000e+00 ]                 00
 8840.000000   -2.26828941e-02    5.89531022e+01                 3 [ -2.26828941e-02-3.12830820e-090.00000000e+00 ]                 00
 8850.000000   -2.44819651e-02    5.90531478e+01                 3 [ -2.44819651e-02-1.21920926e-080.00000000e+00 ]                 00
 8860.000000   -2.05752047e-02    5.91523757e+01                 3 [ -2.05752047e-021.72855543e-080.00000000e+00 ]                 00
 8870.000000   -1.75032909e-02    5.92507568e+01                 3 [ -1.75032909e-021.63384943e-080.00000000e+00 ]                 00
 8880.000000   -2.97341282e-02    5.93482113e+01                 3 [ -2.97341282e-02-1.46041456e-080.00000000e+00 ]                 00
 8890.000000   -2.44529549e-02    5.94444229e+01                 3 [ -2.44529549e-02-7.68794822e-090.00000000e+00 ]                 00
 8900.000000   -3.82884698e-02    5.95391909e+01                 3 [ -3.82884698e-02-6.83047560e-090.00000000e+00 ]                 00
 8910.000000   -5.60426578e-02    5.96319483e+01                 3 [ -5.60426578e-021.28391998e-080.00000000e+00 ]                 00
 8920.000000   -4.81711142e-02    5.97223577e+01                 3 [ -4.81711142e-027.67896142e-090.00000000e+00 ]                 00
 8930.000000   -4.23812916e-02    5.98102702e+01                 3 [ -4.23812916e-02-3.61992042e-100.00000000e+00 ]                 00
 8940.000000   -5.55404147e-02    5.98958037e+01                 3 [ -5.55404147e-023.57551005e-090.00000000e+00 ]                 00
 8950.000000   -4.48498133e-02    5.99787063e+01                 3 [ -4.48498133e-02-5.17880500e-100.00000000e+00 ]                 00
 8960.000000   -3.57404034e-02    6.00591867e+01                 3 [ -3.57404034e-028.62570940e-090.00000000e+00 ]                 00
 8970.000000   -2.32948007e-02    6.01375718e+01                 3 [ -2.32948007e-02-4.59207880e-090.00000000e+00 ]                 00
 8980.000000   -3.01099236e-02    6.02144246e+01                 3 [ -3.01099236e-02-3.56483264e-090.00000000e+00 ]                 00
 8990.000000   -1.47961588e-02    6.02897975e+01                 3 [ -1.47961588e-023.19866528e-090.00000000e+00 ]                 00
 9000.000000   -1.83288278e-03    6.03644795e+01                 3 [ -1.83288278e-03-3.23725202e-090.00000000e+00 ]                 00
 9010.000000    1.40990633e-02    6.04391783e+01                 3 [ 1.40990633e-026.69822671e-090.00000000e+00 ]                 00
 9020.000000    3.56605917e-02    6.05146486e+01                 3 [ 3.56605917e-021.77475941e-090.00000000e+00 ]                 00
 9030.000000    4.19404168e-02    6.05915588e+01                 3 [ 4.19404168e-024.63386981e-090.00000000e+00 ]                 00
 9040.000000    5.71580900e-02    6.06707230e+01                 3 [ 5.71580900e-02-2.03723311e-080.00000000e+00 ]                 00
 9050.000000    5.74636075e-02    6.07528087e+01                 3 [ 5.74636075e-02-1.49723544e-100.00000000e+00 ]                 00
 9060.000000    6.22643206e-02    6.08380262e+01                 3 [ 6.22643206e-024.80333256e-100.00000000e+00 ]                 00
 9070.000000    6.25776831e-02    6.09266044e+01                 3 [ 6.25776831e-02-2.79437550e-090.00000000e+00 ]                 00
 9080.000000    4.84131223e-02    6.10184209e+01                 3 [ 4.84131223e-022.09817074e-090.00000000e+00 ]                 00
 9090.000000    2.03077062e-02    6.11127838e+01                 3 [ 2.03077062e-02-2.92647297e-080.00000000e+00 ]                 00
 9100.000000    1.54570995e-02    6.12086344e+01                 3 [ 1.54570995e-02-2.01738521e-100.00000000e+00 ]                 00
 9110.000000   -2.33607782e-02    6.13052651e+01                 3 [ -2.33607782e-02-6.65784182e-090.00000000e+00 ]                 00
 9120.000000   -9.08501357e-03    6.14019596e+01                 3 [ -9.08501357e-038.70661207e-090.00000000e+00 ]                 00
 9130.000000   -1.37196629e-02    6.14980927e+01                 3 [ -1.37196629e-02-3.47082971e-100.00000000e+00 ]                 00
 9140.000000   -3.25838769e-02    6.15931036e+01                 3 [ -3.25838769e-026.54696138e-090.00000000e+00 ]                 00
 9150.000000   -3.24246462e-02    6.16864940e+01                 3 [ -3.24246462e-023.65378856e-090.00000000e+00 ]                 00
 9160.000000   -2.54833091e-02    6.17782448e+01                 3 [ -2.54833091e-02-1.57703139e-100.00000000e+00 ]                 00
 9170.000000   -3.28310890e-02    6.18685990e+01                 3 [ -3.28310890e-02-1.67869410e-080.00000000e+00 ]                 00
 9180.000000   -1.49096037e-02    6.19576044e+01                 3 [ -1.49096037e-02-2.78964079e-090.00000000e+00 ]                 00
 9190.000000   -6.56627617e-03    6.20457879e+01                 3 [ -6.56627617e-03-3.33817697e-090.00000000e+00 ]                 00
 9200.000000    6.38744683e-03    6.21336678e+01                 3 [ 6.38744683e-03-1.60547752e-080.00000000e+00 ]                 00
 9210.000000    2.78968125e-03    6.22217513e+01                 3 [ 2.78968125e-033.06543977e-090.00000000e+00 ]                 00
 9220.000000    4.88777370e-03    6.23100063e+01                 3 [ 4.88777370e-039.64860747e-090.00000000e+00 ]                 00
 9230.000000    1.08479525e-02    6.23985354e+01                 3 [ 1.08479525e-022.89969491e-090.00000000e+00 ]                 00
 9240.000000    4.18439616e-02    6.24876094e+01                 3 [ 4.18439616e-02-3.37150505e-080.00000000e+00 ]                 00
 9250.000000    7.88533539e-03    6.25771495e+01                 3 [ 7.88533539e-032.17996739e-080.00000000e+00 ]                 00
 9260.000000   -8.72366629e-03    6.26666692e+01                 3 [ -8.72366629e-033.13292700e-090.00000000e+00 ]                 00
 9270.000000   -1.85824363e-02    6.27556368e+01                 3 [ -1.85824363e-02-4.35911725e-090.00000000e+00 ]                 00
 9280.000000   -1.74514579e-02    6.28436794e+01                 3 [ -1.74514579e-02-4.72763325e-090.00000000e+00 ]                 00
 9290.000000   -1.83162962e-02    6.29308106e+01                 3 [ -1.83162962e-02-7.33040693e-090.00000000e+00 ]                 00
 9300.000000   -1.75992375e-02    6.30169612e+01                 3 [ -1.75992375e-023.13073695e-090.00000000e+00 ]                 00
 9310.000000   -1.07620334e-02    6.31022383e+01                 3 [ -1.07620334e-024.17759277e-090.00000000e+00 ]                 00
 9320.000000   -1.25100416e-02    6.31867977e+01                 3 [ -1.25100416e-029.26672536e-090.00000000e+00 ]                 00
 9330.000000    9.12386295e-04    6.32707739e+01                 3 [ 9.12386295e-041.16859375e-080.00000000e+00 ]                 00
 9340.000000    8.01454058e-04    6.33546184e+01                 3 [ 8.01454058e-04-1.57681038e-080.00000000e+00 ]                 00
 9350.000000    5.90962224e-03    6.34385296e+01                 3 [ 5.90962224e-03-6.91197268e-090.00000000e+00 ]                 00
 9360.000000    8.31220695e-03    6.35227738e+01                 3 [ 8.31220695e-03-3.80741249e-090.00000000e+00 ]                 00
 9370.000000    1.21901785e-02    6.36074420e+01                 3 [ 1.21901785e-028.41181295e-090.00000000e+00 ]                 00
 9380.000000    9.99353080e-03    6.36927543e+01                 3 [ 9.99353080e-03-7.59130949e-090.00000000e+00 ]                 00
 9390.000000    1.53358032e-02    6.37787115e+01                 3 [ 1.53358032e-02-3.29932000e-090.00000000e+00 ]                 00
 9400.000000    4.08305384e-03    6.38654438e+01                 3 [ 4.08305384e-03-2.01265144e-080.00000000e+00 ]                 00
 9410.000000    1.94628498e-02    6.39528513e+01                 3 [ 1.94628498e-021.72769302e-090.00000000e+00 ]                 00
 9420.000000    2.04342688e-02    6.40412508e+01                 3 [ 2.04342688e-029.87619567e-090.00000000e+00 ]                 00
 9430.000000    3.01885992e-02    6.41308168e+01                 3 [ 3.01885992e-021.07770531e-080.00000000e+00 ]                 00
 9440.000000    2.26591109e-02    6.42218490e+01                 3 [ 2.26591109e-021.59112052e-080.00000000e+00 ]                 00
 9450.000000    2.39169629e-02    6.43141458e+01                 3 [ 2.39169629e-02-2.93738017e-090.00000000e+00 ]                 00
 9460.000000    2.73313281e-02    6.44077619e+01                 3 [ 2.73313281e-02-6.16844608e-090.00000000e+00 ]                 00
 9470.000000    2.12818910e-02    6.45028110e+01                 3 [ 2.12818910e-02-4.78384168e-090.00000000e+00 ]                 00
 9480.000000    1.87663588e-02    6.45991799e+01                 3 [ 1.87663588e-028.13395649e-090.00000000e+00 ]                 00
 9490.000000    8.70533287e-03    6.46964882e+01                 3 [ 8.70533287e-036.99803035e-090.00000000e+00 ]                 00
 9500.000000    3.54870679e-03    6.47942522e+01                 3 [ 3.54870679e-037.30791720e-100.00000000e+00 ]                 00
 9510.000000    2.33595959e-03    6.48922105e+01                 3 [ 2.33595959e-03-8.14866790e-090.00000000e+00 ]                 00
 9520.000000    2.14497576e-03    6.49902587e+01                 3 [ 2.14497576e-03-1.72930328e-090.00000000e+00 ]                 00
 9530.000000   -4.61151185e-03    6.50883702e+01                 3 [ -4.61151185e-03-2.45417549e-080.00000000e+00 ]                 00
 9540.000000   -4.56268398e-03    6.51863700e+01                 3 [ -4.56268398e-03-2.00754075e-090.00000000e+00 ]                 00
 9550.000000    2.12221799e-03    6.52842187e+01                 3 [ 2.12221799e-03-1.98000565e-090.00000000e+00 ]                 00
 9560.000000   -1.70168583e-03    6.53821313e+01                 3 [ -1.70168583e-03-1.76115264e-080.00000000e+00 ]                 00
 9570.000000    5.16990090e-03    6.54801108e+01                 3 [ 5.16990090e-033.57644807e-080.00000000e+00 ]                 00
 9580.000000    7.82601742e-03    6.55781884e+01                 3 [ 7.82601742e-03-4.83501928e-090.00000000e+00 ]                 00
 9590.000000   -2.56760691e-03    6.56762442e+01                 3 [ -2.56760691e-03-5.40258294e-090.00000000e+00 ]                 00
 9600.000000   -1.01417738e-02    6.57740793e+01                 3 [ -1.01417738e-02-4.31497563e-100.00000000e+00 ]                 00
 9610.000000   -1.98306457e-02    6.58713818e+01                 3 [ -1.98306457e-021.88121589e-090.00000000e+00 ]                 00
 9620.000000   -1.96129849e-02    6.59677818e+01                 3 [ -1.96129849e-023.24274942e-090.00000000e+00 ]                 00
 9630.000000   -2.10574730e-02    6.60630687e+01                 3 [ -2.10574730e-021.45586491e-080.00000000e+00 ]                 00
 9640.000000   -2.48944368e-02    6.61570588e+01                 3 [ -2.48944368e-02-4.01899283e-090.00000000e+00 ]                 00
 9650.000000   -3.64785704e-02    6.62495326e+01                 3 [ -3.64785704e-028.22505737e-090.00000000e+00 ]                 00
 9660.000000   -3.34227304e-02    6.63400968e+01                 3 [ -3.34227304e-022.90539822e-090.00000000e+00 ]                 00
 9670.000000   -1.15535886e-02    6.64289229e+01                 3 [ -1.15535886e-028.46693290e-100.00000000e+00 ]                 00
 9680.000000   -5.47172058e-03    6.65166292e+01                 3 [ -5.47172058e-03-3.08582141e-090.00000000e+00 ]                 00
 9690.000000   -4.79355608e-03    6.66039036e+01                 3 [ -4.79355608e-039.78087912e-090.00000000e+00 ]                 00
 9700.000000    8.89415768e-04    6.66909286e+01                 3 [ 8.89415768e-041.00180998e-080.00000000e+00 ]                 00
 9710.000000    1.63896090e-02    6.67781105e+01                 3 [ 1.63896090e-02-2.18578777e-090.00000000e+00 ]                 00
 9720.000000    1.98547019e-02    6.68661649e+01                 3 [ 1.98547019e-02-3.65308771e-090.00000000e+00 ]                 00
 9730.000000    2.21728938e-02    6.69553925e+01                 3 [ 2.21728938e-02-1.42088645e-090.00000000e+00 ]                 00
 9740.000000    1.59574894e-02    6.70457640e+01                 3 [ 1.59574894e-022.04502387e-090.00000000e+00 ]                 00
 9750.000000    6.97673766e-03    6.71369781e+01                 3 [ 6.97673766e-031.65440126e-080.00000000e+00 ]                 00
 9760.000000    2.56067889e-03    6.72286464e+01                 3 [ 2.56067889e-034.71541228e-090.00000000e+00 ]                 00
 9770.000000   -1.00400006e-02    6.73203864e+01                 3 [ -1.00400006e-02-1.26385836e-080.00000000e+00 ]                 00
 9780.000000   -1.56690629e-02    6.74116164e+01                 3 [ -1.56690629e-02-3.13233118e-090.00000000e+00 ]                 00
 9790.000000   -2.42925759e-02    6.75019084e+01                 3 [ -2.42925759e-022.11022917e-080.00000000e+00 ]                 00
 9800.000000   -2.35824663e-02    6.75909133e+01                 3 [ -2.35824663e-023.43744585e-090.00000000e+00 ]                 00
 9810.000000   -3.00437048e-02    6.76784826e+01                 3 [ -3.00437048e-02-2.22241450e-080.00000000e+00 ]                 00
 9820.000000   -2.60268111e-02    6.77645014e+01                 3 [ -2.60268111e-023.03620434e-090.00000000e+00 ]                 00
 9830.000000   -2.56679141e-02    6.78491065e+01                 3 [ -2.56679141e-024.19361334e-090.00000000e+00 ]                 00
 9840.000000   -2.07609880e-02    6.79323922e+01                 3 [ -2.07609880e-026.47917565e-090.00000000e+00 ]                 00
 9850.000000   -1.53403110e-02    6.80145697e+01                 3 [ -1.53403110e-02-1.30053327e-080.00000000e+00 ]                 00
 9860.000000   -8.21659274e-03    6.80959583e+01                 3 [ -8.21659274e-03-3.15114134e-090.00000000e+00 ]                 00
 9870.000000   -1.52829635e-03    6.81770241e+01                 3 [ -1.52829635e-033.52916379e-090.00000000e+00 ]                 00
 9880.000000   -2.05537276e-04    6.82580062e+01                 3 [ -2.05537276e-04-1.56488271e-080.00000000e+00 ]                 00
 9890.000000    5.70657750e-03    6.83390343e+01                 3 [ 5.70657750e-03-1.96207554e-090.00000000e+00 ]                 00
 9900.000000    1.68268570e-03    6.84202625e+01                 3 [ 1.68268570e-033.71329589e-090.00000000e+00 ]                 00
 9910.000000   -5.44735244e-05    6.85016341e+01                 3 [ -5.44735244e-057.16145779e-090.00000000e+00 ]                 00
 9920.000000   -5.69813239e-03    6.85831833e+01                 3 [ -5.69813239e-03-6.19946332e-090.00000000e+00 ]                 00
 9930.000000   -4.79669810e-03    6.86645289e+01                 3 [ -4.79669810e-033.94106135e-090.00000000e+00 ]                 00
 9940.000000   -4.81404973e-03    6.87456291e+01                 3 [ -4.81404973e-03-3.21579518e-090.00000000e+00 ]                 00
 9950.000000   -7.15587013e-03    6.88264503e+01                 3 [ -7.15587013e-035.42719243e-090.00000000e+00 ]                 00
 9960.000000   -1.07599696e-02    6.89068423e+01                 3 [ -1.07599696e-025.66924488e-090.00000000e+00 ]                 00
 9970.000000   -8.73465845e-03    6.89867090e+01                 3 [ -8.73465845e-03-8.70763823e-090.00000000e+00 ]                 00
 9980.000000   -9.99411370e-03    6.90660831e+01                 3 [ -9.99411370e-03-1.36323701e-080.00000000e+00 ]                 00
 9990.000000   -1.13572574e-02    6.91449115e+01                 3 [ -1.13572574e-025.36271603e-090.00000000e+00 ]                 00
